QUEST_LV_0500_20190419_000001	Я бы предпочел, чтобы это сделал кто-то другой, если это абсолютно необходимо.{nl}Почему это всегда должен быть я?	누군가는 해야 할 일이면 다른 사람이 했으면 좋겠어요.{nl}왜 저한태 이런 걸 시키는 걸까요.				케도라 상단원 이네타
QUEST_LV_0500_20220204_001344	Найдем разбросанных солдат.	서둘러 흩어진 병사들을 찾죠.				
QUEST_LV_0500_20220204_001345	Солдаты, должно быть, боролись.{nl}К счастью, это никак не сказалось на сражении.	병사들이 꽤 고전 중이었나 보군요.{nl}다행히 전투에는 지장이 없을 거 같습니다.				
QUEST_LV_0500_20220204_001346	Осталось больше солдат.{nl}Начнем с ближайшей точки.	아직 흩어진 병사들이 더 많습니다.{nl}가까운 지점부터 찾아보도록 하죠.				
QUEST_LV_0500_20220204_001347	Давайте поторопимся.{nl}Похоже, ситуация не очень ладится.	서두르죠.{nl}전황이 좋지 않습니다.				
QUEST_LV_0500_20220204_001348	Как я и думал... некоторые ранены.{nl}Я также вижу еще нескольких с поврежденным оружием.	역시나 부상자도 나오고 있군요.{nl}무기가 손상된 병사들도 더러 보입니다.				
QUEST_LV_0500_20220204_001349	Есть солдаты, которые еще могут сражаться, но оружие повреждено.{nl}Давайте возьмем оружие у {#003399}черных хорьков{/} и отдадим солдатам.	싸울 수 있는 병사들은 있지만 정작 무기들이 제구실을 못하고 있습니다.{nl}{#003399}블릭페릿{/}들에게서 무기를 탈취한다면 병사들이 쓸 무기를 확보할 수 있을 겁니다.				
QUEST_LV_0500_20220204_001350	Как только мы возьмем оружие у {#003399}Blickferrets{/}, мы сможем получить достаточное количество оружия для солдат.	{#003399}블릭페릿{/}들에게서 무기를 탈취한다면 병사들이 쓸 무기를 확보할 수 있을 겁니다.				
QUEST_LV_0500_20220204_001351	Этого будет достаточно.	이 정도면 부족하지 않을 겁니다.				
QUEST_LV_0500_20220204_001352	Похоже, что большинство солдат, разбросанных по деревушке Делмор, вернулись.{nl}Благодаря Revelator мы также смогли получить недостаточное количество оружия… так что, хотя оно может быть незначительным, можно сказать, что мы вернули наше власть.	델무어 소작촌에서 흩어진 병사들은 대부분 모인 거 같습니다.{nl}계시자님 덕에 부족한 무기도 확보할 수 있었으니 미약하지만, 전력을 회복했다고 볼 수 있겠군요.				
QUEST_LV_0500_20220204_001353	Кажется, что враги тоже начали следить за нашими действиями.{nl}Нас меньше, поэтому мы никак не можем отбиться, когда враги начнут собираться.	우리의 움직임에 따라 적들도 움직이기 시작한 거 같습니다.{nl}아무래도 수적으로는 열세이니 적들이 모이기 시작하면 당해낼 도리가 없습니다.				
QUEST_LV_0500_20220204_001354	Давайте сначала избавимся от контактов, передающих информацию между врагами.{nl}Это даст нам немного времени.	적들의 무리와 무리 사이의 연락을 넘기는 연락책을 미리 제거하도록 하죠.{nl}적들이 집결할 시간을 조금이나마 벌 수 있을 겁니다.				
QUEST_LV_0500_20220204_001355	Что ж, давайте двигаться.	그럼 어서 움직이죠.				
QUEST_LV_0500_20220204_001356	Как только мы избавимся от контактов, это даст нам немного времени.	연락책들을 제거한다면 적들이 집결할 시간을 조금이나마 늦출 수 있을 겁니다.				
QUEST_LV_0500_20220204_001357	Это определенно сработает, поскольку мы находимся посреди хаотического поля битвы.	혼란스러운 전쟁터의 한가운데이니 확실히 효과가 있을 겁니다.				
QUEST_LV_0500_20220204_001358	Неподалеку есть лифт до Delmore Manor.{nl}Почему бы нам не проверить, ведь это может быть выходом в случае непредвиденной ситуации?	근처에 델무어 장원으로 가는 승강기가 있습니다.{nl}혹시 모를 위기에 퇴로가 될 수도 있을 테니 미리 확인해 보는 게 어떠십니까?				
QUEST_LV_0500_20220204_001359	Очень хорошо.{nl}К подъемнику можно пройти по верхней дороге на перекрестке Ишинти.	좋습니다.{nl}이쉰티 사거리에서 윗길을 따라가면 승강기가 있는 곳입니다.				
QUEST_LV_0500_20220204_001360	Вы можете пройти к подъемнику, следуя по верхней дороге на перекрестке Ишинти.	이쉰티 사거리에서 윗길을 따라가면 승강기가 있는 곳입니다.				
QUEST_LV_0500_20220204_001361	О, нет..	이런..				
QUEST_LV_0500_20220204_001362	Солдаты потеряют боевой дух, если узнают, что выхода нет.	병사들이 퇴로가 없다는 사실을 알게 되면 전의를 잃게 될 겁니다.				
QUEST_LV_0500_20220204_001363	Поднявшаяся из-под земли стена Крувина уничтожила транспортное средство.	솟아난 크루비나 장벽이 이동 장치를 파괴했다				
QUEST_LV_0500_20220204_001364	Единственный способ сейчас - обезопасить маршрут, ведущий к поместью Делмор.	방법은 델무어 장원으로 이어진 육로를 확보하는 방법뿐입니다.				
QUEST_LV_0500_20220204_001365	Солдаты будут очень мотивированы, если вы присоединитесь к битве.	계사자님 께서 참전해주신다면 병사들에게도 큰 힘이 될 겁니다.				
QUEST_LV_0500_20220204_001366	Спасибо на половину солдат.	병사들을 대신하여 감사드립니다.				
QUEST_LV_0500_20220204_001367	Вы можете пройти к поместью Делмор по верхней дороге кладбища.{nl}Именно там мы атакуем.	공동묘지의 윗길을 통해 델무어 장원으로 갈 수 있습니다.{nl}그곳을 공격하죠.				
QUEST_LV_0500_20220204_001368	Если бы не ты, Откровитель, солдаты не смогли бы так храбро сражаться.	계시자님이 없었더라면 병사들도 용맹하게 싸우지 못했을 겁니다.				
QUEST_LV_0500_20220204_001369	Я пойду в поместье Делмор.	델무어 장원으로 이동하겠습니다.				
QUEST_LV_0500_20220204_001370	Там также будет много борющихся солдат.	그곳에서도 고전 중인 병사들이 많이 있을 겁니다.				
QUEST_LV_0500_20220204_001371	Боевая ситуация выглядит не очень.	전황이 제 생각보다 안 좋습니다.				
QUEST_LV_0500_20220204_001372	Солдаты истощены.	병사들이 지쳐있습니다.				
QUEST_LV_0500_20220204_001373	Вероятно, это потому, что они запаниковали в одиночестве.{nl}Нам нужно место, где можно собрать и перестроить наших солдат, даже если мы находимся посреди поля боя.	아무래도 고립된 상황에서 공황을 겪은 탓일 겁니다.{nl}전장의 한가운데지만 병사들을 집결하고 재정비할 장소가 필요합니다.				
QUEST_LV_0500_20220204_001374	Простая баррикада из разбитых припасов вокруг вызовет облегчение у солдат.	주변에 부서진 물자들을 이용한 간단한 바리케이드만 있어도 병사들이 조금은 안심할 수 있을 겁니다.				
QUEST_LV_0500_20220204_001375	Для таких, как вы, это может оказаться легкой задачей, но спасибо за помощь.{nl}Пожалуйста, осмотрите заброшенный рабочий домик.	시답지 않은 일이겠지만, 나서주셔서 감사합니다.{nl}근처에 버려진 인부 숙소 근처를 찾아보시길 바랍니다.				
QUEST_LV_0500_20220204_001376	Благодаря тому, что вы собрали материалы для палатки, теперь есть место, где прилечь раненым бойцам.	텐트 자재까지 모아 주신 덕에 부상병들의 몸을 누일 곳이 생겼군요.				
QUEST_LV_0500_20220204_001377	Теперь нам нужно установить баррикаду.	이제 바리케이드를 배치하면 되겠군요.				
QUEST_LV_0500_20220204_001378	Готовы к работе?	그렇게 해주시겠습니까?				
QUEST_LV_0500_20220204_001379	Мы сможем обеспечить безопасность временной базы, установив соответствующие баррикады.	바리케이드를 적당히 배치해주시면 임시 거점의 안전을 확보할 수 있을 겁니다.				
QUEST_LV_0500_20220204_001380	Достаточно.	충분합니다.				
QUEST_LV_0500_20220204_001381	В поместье Делмор будут солдаты, разделенные и сражающиеся в разных местах.	델무어 장원에 곳곳에 흩어져 교전 중인 병사들이 있을 겁니다.				
QUEST_LV_0500_20220204_001382	Мы могли бы поддержать бои в будущем, если вы приведете разрозненных солдат на временную базу и перестроите их.	흩어진 병사들을 이곳 임시 거점으로 모아 재정비한다면 추후 있을 전투를 지원할 수 있을 겁니다.				
QUEST_LV_0500_20220204_001383	Мы не можем оставить этих двух солдат в панике.{nl}Я останусь здесь, чтобы укрепить временную базу. Не могли бы вы послать сюда разбросанных солдат?	공황에 빠진 저 두 병사만 이곳에 두고 가기는 곤란합니다.{nl}저는 여기 남아 임시 거점을 보강할 테니 계시자님께서 흩어진 병사들을 이곳으로 보내주실 수 있겠습니까?				
QUEST_LV_0500_20220204_001384	Спасибо.{nl}Пожалуйста, пройдите в Район реконструкции вала, пройдите перекресток и Погребенную центральную площадь.	감사합니다.{nl}삼거리와 매몰된 광장을 지나 성벽 재건 구역으로 가보십시오.				
QUEST_LV_0500_20220204_001385	Это широкая местность. Вы сможете найти их там, если солдаты борются.	넓은 지형이니 병사들이 교전 중이라면 그곳부터 찾아보실 수 있을 겁니다.				
QUEST_LV_0500_20220204_001386	Пожалуйста, пройдите в район реконструкции вала, пройдите перекресток и захороненную центральную площадь.	삼거리와 매몰된 광장을 지나 성벽 재건 구역으로 가보십시오.				
QUEST_LV_0500_20220204_001387	Это широкая местность. Вы сможете найти их там, если солдаты борются.	넓은 지형이니 병사들이 교전 중이라면 그 곳부터 찾아 보실 수 있을 겁니다.				
QUEST_LV_0500_20220204_001388	Это было близко.{nl}Благодаря тому, что вы пришли как раз вовремя, кризис преодолен.	하마터면 큰일 날 뻔 했군요.{nl}제때 와주신 덕에 위기를 넘겼습니다.				
QUEST_LV_0500_20220204_001389	Я думаю, мне следует остаться здесь и найти солдат, которые еще не присоединились.{nl}Основные силы королевской армии во главе с великим полководцем будут сражаться с вашим коллегой, Пахаутой.	아무래도 저는 여기 남아 주변에서 아직 합류하지 못한 병사들을 찾아야겠습니다.{nl}이 앞으로는 대장군께서 이끄는 왕국군의 본대와 당신의 동료인 파야우타씨가 교전 중일 겁니다.				
QUEST_LV_0500_20220204_001390	Это нам очень поможет.	그렇게 해주신다면 큰 도움이 될 겁니다.				
QUEST_LV_0500_20220204_001391	Что ж, увидимся снова.	그럼, 다시 뵙겠습니다,				
QUEST_LV_0500_20220204_001392	Отсюда будут сражаться главные силы королевской армии во главе с великим полководцем и вашим соратником Пахаутой.	이 앞으로는 대장군께서 이끄는 왕국군의 본대와 당신의 동료인 파야우타씨가 교전 중일 겁니다.				
QUEST_LV_0500_20220204_001393	Что ж, увидимся снова.	그럼, 다시 뵙겠습니다.				
QUEST_LV_0500_20220204_001394	Кажется, наша встреча всегда выглядит так.	우리는 항상 이런 식으로 만나는 거 같네.				
QUEST_LV_0500_20220204_001395	Вы могли видеть по пути сюда, но все выглядит не так радужно.{nl}Я рад, что вы пришли.	여기까지 지나오며 봤겠지만, 상황이 마냥 좋지 않아.{nl}그래도 네가 와줬으니 안심이야.				
QUEST_LV_0500_20220204_001396	Великий полководец и основные силы королевской армии находятся в более отдаленном месте.{nl}Я отправляюсь на поиски базы {#003399}черных хорьков{/}.	대장군과 왕국군 본대는 더 안쪽에 있어.{nl}나는 여기에 거점을 잡고 있는 {#003399}블릭페릿{/}들의 거점을 찾으며 별도로 움직이고 있어.				
QUEST_LV_0500_20220204_001397	 У них должен быть план защиты и оперативные документы "Делмора".{nl}Мы сможем переломить неблагоприятную ситуацию, когда они у нас будут.	녀석들이 델무어 전체의 방어 계획과 작전 계획서를 가지고 있을 거야.{nl}그것만 손에 넣는다면 불리한 전황을 뒤집을 수 있어.				
QUEST_LV_0500_20220204_001398	Хорошо.{nl}Давайте сначала победим врагов, собравшихся на подъездной дороге к Дегалму.	좋아.{nl}데가름 진입로에 집결한 적들을 먼저 처리하자.				
QUEST_LV_0500_20220204_001399	 У {#003399}блэкферретов{/} должны быть план защиты и оперативные документы Делмора.{nl}Мы сможем переломить неблагоприятную ситуацию, когда они у нас будут.	이곳의 {#003399}블릭페릿{/}들이 델무어 전체의 방어 계획과 작전 계획서를 가지고 있을 거야.{nl}그것만 손에 넣는다면 불리한 전황을 뒤집을 수 있어.				
QUEST_LV_0500_20220204_001400	План обороны Делмор-Гамлет и Делмор-Мэнор...{nl}Он бесполезен, так как королевская армия уже прошла через эти места.	델무어 소작촌과 델무어 장원의 방어 계획..{nl}왕국군 본대가 이미 돌파한 곳이라 큰 소용은 없겠어.				
QUEST_LV_0500_20220204_001401	По крайней мере, ясно, что у врагов есть план обороны.	적어도 적들이 방어 계획을 가지고 있다는 사실은 명확해졌네.				
QUEST_LV_0500_20220204_001402	Ищем базу врагов.	적들이 거점으로 삼고 있는 곳을 찾자.				
QUEST_LV_0500_20220204_001403	Перекрёсток Тагика — это место, где проходит много врагов. Мы могли бы найти путь, если проследим следы там.	타지카 갈림길은 적들이 많이 지나는 곳이니 그곳에서 족적을 추적해보면 길을 찾을 수 있을 거야.				
QUEST_LV_0500_20220204_001404	Исследуйте следы врагов на перекрестке Тагика.	타지카 갈림길에서 적들의 족적을 조사해보자.				
QUEST_LV_0500_20220204_001405	К конференц-залу Орема ведет большой след.	유난히 오렘 집회장으로 이어지는 족적이 많아.				
QUEST_LV_0500_20220204_001406	Пойдем в конференц-зал Орема.{nl}Возможно, там находится их база, или, по крайней мере, мы сможем что-то придумать.	오렘 집회장으로 가보자.{nl}그곳에 적들의 거점이 있거나, 적어도 뭔가를 알아낼 수 있을 거야.				
QUEST_LV_0500_20220204_001407	Давай поторопимся. Мы потеряем больше людей, если опоздаем.	서두르자, 우리가 늦으면 더 많은 사람이 희생될 거야.				
QUEST_LV_0500_20220204_001408	Если мы найдем базу врага, нам лучше ее уничтожить.	적의 거점이 있다면 시설을 파괴하는 게 좋겠어.				
QUEST_LV_0500_20220204_001409	Мы не можем просто оставить базу врага вот так.{nl}Если мы ее уничтожим, у них будет хорошая паника.	적들의 거점을 이대로 놔둘 수 없어.{nl}시설을 파괴하면 적들을 혼란에 빠뜨릴 수 있을 거야.				
QUEST_LV_0500_20220204_001410	Плана обороны здесь нет. Я думаю, что они уже взяли его в другом месте.	방어 계획은 여기에 없어 이미 다른 곳으로 가져간 거 같아.				
QUEST_LV_0500_20220204_001411	Тропинка туда.{nl}Ведет к пруду Лемпраса.	저 윗길.{nl}렘파라사 연못으로 이어지는 길이야.				
QUEST_LV_0500_20220204_001412	Это будет для нас приключением, если мы сможем использовать этот путь.	저 길을 쓸 수 있다면 아군에게 큰 이점이 될 거야.				
QUEST_LV_0500_20220204_001413	Хорошо, давайте двигаться.	좋아 움직이자.				
QUEST_LV_0500_20220204_001414	Если мы обезопасим этот путь, мы также сможем использовать дорогу, соединяющую окраину Делмора и пруд Лемпраса.	저 길을 확보하면 델무어 외성과 렘파라사 연못이 이어진 길을 사용할 수 있어.				
QUEST_LV_0500_20220204_001415	Хорошая работа! Теперь оставим это солдатам.	성공이야 이제 여긴 병사들에게 맡기자.				
QUEST_LV_0500_20220204_001416	Судя по следам вокруг, враги не так давно покинули эту базу.	주변의 족적들을 보니 적들이 이 거점에서 무리 지어 떠나간 지 얼마 되지 않았어.				
QUEST_LV_0500_20220204_001417	Мы можем поймать их, если поторопимся.	서두르면 따라잡을 수 있을 거야.				
QUEST_LV_0500_20220204_001418	След ведет к Центральной площади Окраины.{nl}Давайте поторопимся.	족적이 외성 광장을 향해 이어져 있어.{nl}어서 가자.				
QUEST_LV_0500_20220204_001419	Это план защиты окраин Делмора.	델무어 외성의 방어 계획이야.				
QUEST_LV_0500_20220204_001420	Это поможет нам найти их основную базу.	이거라면 녀석들의 중요 거점을 찾을 수 있어.				
QUEST_LV_0500_20220204_001421	Согласно плану, их верхняя база находится в Крепости Апхилл.{nl}Судя по масштабу, остальная оборона и оперативный план тоже должны быть здесь.	계획도에 따르면 성채 마루에 녀석들의 상부 거점이 있어.{nl}규모를 보니 나머지 방어 계획과 작전 계획서도 여기 있을 거야.				
QUEST_LV_0500_20220204_001422	Давайте также уничтожим объект в Крепости Апхилл.	성채 마루에 있는 시설도 파괴하자.				
QUEST_LV_0500_20220204_001423	Хорошо, я думаю, что мы близки к нашей цели.	좋아 목표가 머지않은 거 같아.				
QUEST_LV_0500_20220204_001424	Цель так близка.{nl}Давайте также уничтожим объект в Крепости на горе.	목표가 머지않았어.{nl}성채 마루에 있는 거점 시설도 파괴하자.				
QUEST_LV_0500_20220204_001425	Должно быть, они в панике, так как их базы больше нет.	거점이 사라졌으니 녀석들이 꽤 곤란할 거야.				
QUEST_LV_0500_20220204_001426	Вот их верхняя база.	저 계단을 올라가면 녀석들의 상부 거점이야.				
QUEST_LV_0500_20220204_001427	Нам очень поможет, если мы возьмем у них план защиты и оперативный документ Делморской цитадели и Делморского сада.	녀석들에게서 델무어 내성과 델무어 정원의 방어 계획, 작전 계획서를 빼앗는다면 아군에게 큰 도움이 될 거야.				
QUEST_LV_0500_20220204_001428	Хорошо.{nl}Как всегда надежно.	좋아.{nl}역시 너는 믿음직한 친구구나.				
QUEST_LV_0500_20220204_001429	Что только что случилось со мной..?	방금 내게 무슨 일이 일어난 거지..?				
QUEST_LV_0500_20220204_001430	Если вы не возражаете, пожалуйста, сохраните то, что только что произошло между вами и мной.	괜찮다면 방금 있었던 일은 비밀로 해줘.				
QUEST_LV_0500_20220204_001431	Солдаты королевской армии возлагают на меня большие надежды.{nl}Мне придется заплатить за это позже, но...{nl}Сейчас мы должны выиграть эту войну.	왕국군의 병사들이 내게 걸고 있는 기대가 클 거야.{nl}죗값은 나중에 치러야 겠지만..{nl}지금은 일단 이 전쟁에서 이기는 게 우선이야.				
QUEST_LV_0500_20220204_001432	Если идти по верхней дороге, там будет база основных сил под предводительством генерала Рамина.{nl}Пойдем туда.	윗길을 따라가면 라민 대장군이 이끄는 본대가 거점으로 삼은 곳이 있어.{nl}그곳으로 가자.				
QUEST_LV_0500_20220204_001433	Мы должны передать их оборону и оперативный план королевской армии.	서둘러 적들의 방어 계획과 작전 계획서를 왕국군에게 넘겨줘야 해.				
QUEST_LV_0500_20220204_001434	Рамин	라민				
QUEST_LV_0500_20220204_001435	Пайаута.{nl}Вы принесли документы?	파야우타로군.{nl}지시한 문서들은 가져왔겠지?				
QUEST_LV_0500_20220204_001436	Рамин, великий генерал Королевской армии, суров на поле боя.{nl}Он талантливый воин и герой, которым восхищаются многие солдаты.	왕국군의 대장군인 라민은 전장에서만큼은 규율에 철저한 사람이야.{nl}유능한 전사이고 많은 병사가 존경하는 영웅과도 같아.				
QUEST_LV_0500_20220204_001437	И вы, должно быть, тот Носитель откровений, о котором говорил Паджаута.{nl}Я Рамин, великий полководец Королевства.	네가 파야우타가 이야기한 계시자군.{nl}난 왕국의 대장군인 라민이라고 한다.				
QUEST_LV_0500_20220204_001438	Это поле битвы, и если вы помогаете королевской армии, знайте, что вы подчиняетесь моим приказам.	이곳은 전장이고 네가 왕국군을 돕는 사람이라면, 이곳의 책임자인 나의 부하라는 건 알아두도록.				
QUEST_LV_0500_20220204_001439	Что касается документов, которые вы принесли... Я был бы дураком, если бы доверял всему, что там есть, не перепроверив.{nl}Я поручу солдатам проверить.{nl}Паяута, иди помоги с этим.	가져온 방어 계획과 작전 계획서를 곧이곧대로 믿을 수는 없다.{nl}병사에게 시켜 사실 여부를 판단하겠다.{nl}파야우타는 이 일을 돕도록.				
QUEST_LV_0500_20220204_001440	Revelator, я дам вам еще одно задание.{nl}Я послал разведчика следить за ситуацией, но они еще не вернулись.	계시자 네게는 다른 임무를 주겠다.{nl}한참 전에 적들의 동향을 살피러 정찰병을 내보냈으나 아직 돌아오지 않았다.				
QUEST_LV_0500_20220204_001441	У него может быть важная информация, поэтому, пожалуйста, верните его.	중요한 정보를 획득했을 수도 있으니 그 병사를 찾아 데려오도록.				
QUEST_LV_0500_20220204_001442	Если солдат мертв, принесите его вещи.	만약 전사했다면 병사의 소지품이라도 가지고 와라.				
QUEST_LV_0500_20220204_001443	Двигаться.	움직이도록.				
QUEST_LV_0500_20220204_001444	Вы сможете найти его, следуя маршруту поддержки, заблокированному врагами.	적들에게 차단된 보급로를 따라가면 찾을 수 있을 거다.				
QUEST_LV_0500_20220204_001445	Быть безопасным.	조심히 다녀와.				
QUEST_LV_0500_20220204_001446	К счастью, еще не поздно.{nl}Молодец.	다행히 늦지 않았군.{nl}수고했다.				
QUEST_LV_0500_20220204_001447	Кажется, разведчик что-то нашел.{nl}Иди сюда и послушай это со мной.	아무래도 정찰병이 무언가를 알아낸 거 같다.{nl}자네도 함께 듣도록.				
QUEST_LV_0500_20220204_001448	Спасенный разведчик	구출된 정찰병				
QUEST_LV_0500_20220204_001449	Отчет, сэр!	보고드립니다!				
QUEST_LV_0500_20220204_001450	{#003399}Грасме{/}, странные вороны, бродящие здесь, - это те же существа, что и хорьки, охранявшие Гамлет и поместье.	이곳을 떠돌고 있는 기이한 까마귀인 일명 {#003399}그레스미{/}들은 앞선 소작촌과 장원을 지키던 페릿들과 같은 존재들입니다.				
QUEST_LV_0500_20220204_001451	Мы подтвердили существование могущественного демона, превращающего хорьков в {#003399}Грасмов{/}.	페릿들을 {#003399}그레스미{/}로 변형시키는 강력한 마족을 확인했습니다.				
QUEST_LV_0500_20220204_001452	И этот могущественный демон должен быть лидером этого места.	그 강력한 마족이 이 지역의 우두머리임이 확실하다.				
QUEST_LV_0500_20220204_001453	Наша армия все еще нуждается в реорганизации.{nl}Поскольку у нас есть и Паяута, и Ревелатор, нам лучше справиться с этим с минимальным количеством солдат.	우리 군은 아직 재정비가 필요하다.{nl}마침 파야우타와 계시자가 있으니 최소한의 인원으로 해결을 해보는 게 좋겠군.				
QUEST_LV_0500_20220204_001454	Pajauta, Revelator.{nl}Вы двое соберете со мной отдельный отряд и найдете этого демона.	파야우타, 계시자.{nl}너희는 나와 함께 별동대를 꾸려 그 마족을 찾아낸다.				
QUEST_LV_0500_20220204_001455	Revelator.{nl}Победите демонов, окружающих нашу базу, пока я собираю отряд.	계시자.{nl}별동대를 꾸리는 동안 아군 거점을 포위하고 있는 마족들을 처리하도록.				
QUEST_LV_0500_20220204_001456	Уничтожь демонов, окружающих нашу базу, пока я собираю отряд.	별동대를 꾸리는 동안 아군 거점을 포위한 마족들을 처리해라.				
QUEST_LV_0500_20220204_001457	Молодец.{nl}Выделенный отряд сможет безопасно уйти.	수고했다.{nl}별동대가 안전히 출발할 수 있을 거다.				
QUEST_LV_0500_20220204_001458	Подготовка почти завершена.{nl}Мы пойдем в центр и разделимся, чтобы найти лидера.	준비는 거의 끝났다.{nl}중심지로 이동한 뒤 나뉘어 우두머리를 찾도록 한다.				
QUEST_LV_0500_20220204_001459	Revelator, бери на себя инициативу.	계시자가 앞장서도록.				
QUEST_LV_0500_20220204_001460	Я буду следовать с отдельным отрядом.	별동대를 이끌고 따라가겠다.				
QUEST_LV_0500_20220204_001461	Определенно работал.	확실히 효과가 있었군.				
QUEST_LV_0500_20220204_001462	Теперь ведите всех солдат, которые могут сражаться, и войдите внутрь.	이제 싸울 수 있는 병사들을 모두 이끌고 안쪽으로 진입한다.				
QUEST_LV_0500_20220204_001463	Мы должны собрать разбросанных солдат.{nl}Это может быть великой силой при подкреплении основных сил.	흩어진 병사들을 규합해야 합니다.{nl}본대를 증원할 때 막강한 전력이 될 수 있습니다.				
QUEST_LV_0500_20220204_001464	Вы видели, как вокруг бродят враги?{nl}Раньше это были солдаты, горожане и торговцы Орши.{nl}Некоторые беженцы, бежавшие в Дельмор после Medzio Diena, тоже могли быть там.	이 곳을 배회하고 있는 적들의 모습을 보았나?{nl}오르샤에 소속되었던 병사이거나, 시민 혹은 상인들이 었다.{nl}신수의 날 이후 델무어로 피신한 피난민들도 다수 있었겠지.				
QUEST_LV_0500_20220204_001465	Понятно, что теперь они наши враги, преграждающие путь королевской армии.{nl}Но я вижу в глазах солдат нерешительность.	그러나 저들이 우리 왕국군의 길을 막고 있으니 적이라는 사실은 명확하다.{nl}다만 병사들의 눈빛에 망설임이 만연하군.				
QUEST_LV_0500_20220204_001466	Если битва начнется таким образом, мы будем уничтожены без должного боя.{nl}Нам нужно поощрять солдат.	이대로 전투가 시작되면 제대로 싸워보지도 못하고 전멸당할 거다.{nl}병사들을 독려할 필요가 있다.				
QUEST_LV_0500_20220204_001467	Для боя заберите припасы, выброшенные из испорченных солдат, и перестройте себя.	아군의 전투를 준비하기 위해 변질된 병사들이 버려둔 보급품을 확보하고 재정비해라.				
QUEST_LV_0500_20220204_001468	Хорошо.{nl}Поторопитесь.	좋다.{nl}서둘러 움직이도록.				
QUEST_LV_0500_20220204_001469	Обеспечьте припасы, выброшенные из рук испорченных солдат.	변질된 병사들이 버려둔 보급품을 확보해라.				
QUEST_LV_0500_20220204_001470	Все готово?{nl}А это, я вижу, флаг Орши.{nl}	준비가 끝났나?{nl}이건 오르샤의 깃발이군.{nl}				
QUEST_LV_0500_20220204_001471	Мы не можем больше ждать.{nl}Все готово?	시간을 더 지체할 수는 없다.{nl}자네도 준비가 끝났나?				
QUEST_LV_0500_20220204_001472	Хороший.	좋다.				
QUEST_LV_0500_20220204_001473	Вернитесь на позицию и приготовьтесь.{nl}Поместите флаг Орши вместе с флагом Королевской Армии.{nl}Если бы мы могли дать нашим солдатам мотивацию для мести, это окажет положительный эффект в бою.	자리로 가서 준비해라.{nl}왕국군의 깃발과 함께 오르샤의 깃발을 함께 세워라.{nl}적당한 복수심을 심어준다면 전투에 있어서도 큰 효과를 가져올 거다.				
QUEST_LV_0500_20220204_001474	Вы молодец.{nl}Враждебные монстры время от времени встречаются за пределами Делмора, но этого недостаточно, чтобы представлять угрозу для королевской армии.	잘 싸워주었다.{nl}델무어 외부에는 간간히 적대적인 무리들이 발견되긴 하지만, 왕국군에 큰 위협이 될 정도는 아니다.				
QUEST_LV_0500_20220204_001475	Тыловую границу и остатки мы отдали центуриону-мастеру.	센츄리온 마스터에게는 후방 경계와 잔당 처리를 맡겼다.				
QUEST_LV_0500_20220204_001476	Я слышал новости.{nl}Я уничтожу оставшихся врагов в тылу по приказу Великого Генерала.	소식을 들었습니다.{nl}저는 대장군의 명령에 따라 후방 지역의 잔당을 소탕하겠습니다.				
QUEST_LV_0500_20220204_001477	Королевская армия ценит вашу работу.	당신의 활약에 대해 왕국군은 높이 사고 있습니다.				
QUEST_LV_0500_20220204_001478	Это еще не конец.{nl}Соберите воинов, которые умеют сражаться.	아직 전쟁이 끝난 건 아니다.{nl}싸울 수 있는 동료들을 모아라.				
QUEST_LV_0500_20220204_001479	На позициях.{nl}Нельзя терять время.	자리로 이동해라.{nl}뭉그적거릴 여유는 없다.				
QUEST_LV_0500_20220204_001480	Подождите, я слышу крики солдат.{nl}Revelator, вы это слышали?	잠깐, 병사들의 비명 소리가 들린다.{nl}계시자 너도 들었나?				
QUEST_LV_0500_20220204_001481	Прибыли осадные орудия Орши.{nl}Многие солдаты королевской армии пожертвовали своими жизнями только для того, чтобы перенести осадные орудия через баррикаду.	오르샤의 공성장비가 도착했다.{nl}공성장비를 바리케이드 너머로 옮기는 데에만 많은 왕국군이 희생을 치렀다.				
QUEST_LV_0500_20220204_001482	Говорят, что авторы Откровения, получившие откровение от Богини, проявляют силы, превосходящие человеческие пределы.{nl}Ваша история была услышана среди солдат, сражавшихся вместе с вами в последней битве.	여신의 계시를 받은 계시자들은 인간의 한계를 넘어선 힘을 발휘한다고 하지.{nl}지난 전투에서 너와 함께 싸운 병사들 사이에서 네 이야기가 들리더군.				
QUEST_LV_0500_20220204_001483	Вы их герой.{nl}Причина, по которой солдаты не сдавались, теряя друзей или оказываясь в одиночестве на поле боя, заключалась в том, что вы сражались вместе с ними.{nl}	그들에게 너는 영웅이 되었다.{nl}친구이자 전우를 잃고 전장에 고립된 상황에서도 병사들이 포기하지 않은 건{nl}네가 병사들과 함께 싸워주고 있기 때문이었다.				
QUEST_LV_0500_20220204_001484	Они рисковали своими жизнями и сумели принести осадные орудия на поле боя, чтобы помочь вам в битве.{nl}Теперь ваша очередь.	병사들이 목숨을 걸고 너의 전투를 돕기위해 공성장비를 전장에 들여 놓는 데는 성공했다.{nl}이제 네 차례다.				
QUEST_LV_0500_20220204_001485	Иди и открой {#003399}Ворота{/}.	가서 {#003399}성문{/}을 열어라.				
QUEST_LV_0500_20220204_001486	Войдите на {#003399}поле боя{/}.	{#003399}격전지{/}로 진입한다.				
