UI_20170726_002706	{@st41}Выбрать и подтвердить.{/}	{@st41}선택 후 확인을 눌러주세요{/}	UI_20170615_002657	{@st41}Выберите рецепт и подтвердите{/}	{@st41}레시피를 선택 후 확인을 눌러주세요{/}	
UI_20170726_002707	{@st59}Помощь{/}	{@st59}도움말{/}				
UI_20170726_002708	Дни / Часы / Минуты	일시분				
UI_20170726_002709	{@st59}Новый{/}	{@st59}신규{/}				
UI_20170726_002710	{@st59}Скоро закроется{/}	{@st59}종료 임박{/}				
UI_20170726_002711	{@st59}Срок Обмена{/}	{@st59}교환 기간{/}				
UI_20170726_002712	{@st66b}Получить награды	{@st66b}보상 받기				
UI_20170901_002713	{@st59}Крылья	{@st59}날개{/}				
UI_20170912_002714	{@st43b}Журнал приключений	{@st43b}모험 일지				
UI_20170912_002715	{@st59}Рейтинг Журнала Приключений	{@st59}모험일지 랭킹{/}				
UI_20170912_002716	{@st59}Рейтинг командной боевой лиги{/}	{@st59}팀배틀리그 랭킹{/}				
UI_20170912_002717	{@st59}Рейтинг Uphill Defense{/}	{@st59}업힐디펜스 랭킹{/}				
UI_20170912_002718	{@st59}Основное{/}	{@st59}메인{/}				
UI_20170912_002719	{@st59}Монстры{/}	{@st59}몬스터{/}				
UI_20170912_002720	{@st59}Предметы	{@st59}아이템{/}				
UI_20170912_002721	{@st59}Крафт{/}	{@st59}제작{/}				
UI_20170912_002722	{@st59}Жизнь{/}	{@st59}생활{/}				
UI_20170912_002723	{@st59}Данжи{/}	{@st59}던전{/}				
UI_20170912_002724	{@st59}Развитие{/}	{@st59}성장{/}				
UI_20170912_002725	{@st59}Исследование{/}	{@st59}탐험{/}				
UI_20170912_002726	Фамилия	팀명				
UI_20170912_002727	Персонаж	캐릭명				
UI_20170912_002728	{img test_cooltime 24 24}Очки сбрасываются 1-го числа (каждый месяц).{/}	{img test_cooltime 24 24}매월 1일마다 점수가 초기화됩니다.{/}				
UI_20170912_002729	{@st41b}Высшие ранги	{@st41b}상위 랭킹				
UI_20170912_002730	{@st41b}Мой ближайший ранг	{@st41b}내 주변 랭킹				
UI_20170912_002731	{@st43b}Всего%s Очков	{@st43b}총 획득 점수 %s점				
UI_20170912_002732	{@st66b}Другие монстры	{@st66b}몬스터 더 보기				
UI_20170912_002733	{@st66d_y}%s Очков /{/}{@st42}%s Очков{/}	{@st66d_y}%s점 /{/}{@st42}%s점{/}				
UI_20170912_002734	Убито	처치횟수				
UI_20170912_002735	{@st41b}Площадь	{@st41b}서식지역				
UI_20170912_002736	Описание	설명문				
UI_20170912_002737	Подкатегория	하위 카테고리				
UI_20170912_002738	{@st66b}Больше предметов	{@st66b}아이템 더 보기				
UI_20170912_002739	Атрибуты	관련 특성				
UI_20170912_002740	Тотальная распродажа	총 매출				
UI_20170912_002741	{@st66b}Больше	{@st66b}더 보기				
UI_20170912_002742	Имя AZ	이름 올림차 순				
UI_20170912_002743	Имя ZA	이름 내림차 순				
UI_20170912_002744	%s пойманных рыб	물고기를 낚은 횟수  %s번				
UI_20170912_002745	Очищает	클리어 횟수				
UI_20170912_002746	Расположение	던전위치				
UI_20170912_002747	%s	%s번				
UI_20170912_002748	Очки класса%s	클래스 점수  %s점				
UI_20170912_002749	Ур. команд%s	팀 레벨 %s				
UI_20170912_002750	Исследование	탐험				
UI_20170912_002751	%s%исследовал	총 탐사율 %s %				
UI_20170912_002752	Рекомендуемый Уровень	#ИМЯ?				
UI_20170912_002753	Исследовано	#ИМЯ?				
UI_20170912_002754	Тип	종류				
UI_20170912_002755	Очки приобретения%s	획득 점수 %s 점				
UI_20170912_002756	Очки приобретения%s	획득점수 %s점				
UI_20170912_002757	Статус	상태				
UI_20170912_002758	SPR +6	정신 +6				
UI_20170912_002759	Рейтинг журналов приключений	모험일지 랭킹				
UI_20170912_002760	{@st66d_y}%s{/}Сражений{@st66d_y}%s{/}Побед{@st66d_y}%s{/}Поражений	{@st66d_y}%s{/}전{@st66d_y}%s{/}승{@st66d_y}%s{/}패				
UI_20170912_002761	%s Очков	%s 점				
UI_20170912_002762	{@st59}Участие{/}	{@st59}참여{/}				
UI_20170912_002763	Рейтинг защиты на холмах	업힐디펜스 랭킹				
UI_20170912_002764	Общее количество очков	누적 포인트				
UI_20170912_002765	{@st66b}Point Shop{/}	{@st66b}포인트샵{/}				
UI_20170912_002766	{@st66b}Исследование карты	{@st66b}맵탐사				
UI_20170912_002767	{@st66b}Квесты / достижения	{@st66b}퀘스트/업적				
UI_20170912_002768	{@st66b}Коллекция	{@st66b}콜렉션				
UI_20170912_002769	{@st66b}Персональные магазины	{@st66b}개인 상점				
UI_20170912_002770	{@st66b}Рыбалка	{@st66b}낚시				
UI_20170912_002771	{@st59}Мечник{/}	{@st59}소드맨 계열{/}				
UI_20170912_002772	{@st59}Мастер{/}	{@st59}위자드 계열{/}				
UI_20170912_002773	{@st59}Лучник{/}	{@st59}아처 계열{/}				
UI_20170912_002774	{@st59}Клирик{/}	{@st59}클레릭 계열{/}				
UI_20170912_002775	{@st66b}Наблюдать{/}	{@st66b}관전하기{/}				
UI_20170912_002776	Площадь: %s	지역: %s				
UI_20170912_002777	Площадь	지역 이름				
UI_20170912_002778	{@st42}{s18}Мой список персонажей	{@st42}{s18}완료한 내 캐릭터 목록				
UI_20170912_002779	[%s] Список наград	[%s] 보상리스트				
UI_20170912_002780	Ⓘ Собирайте награды в Wings of Vaivora.	ⓘ 바이보라 날개에게서 보상 아이템을 획득하실 수 있습니다.				
UI_20170912_002781	Получить все	모두 받기				
UI_20170912_002782	Предупреждение о территориальных войнах	콜로니전 알람 메세지				
UI_20170912_002783	Место, которое было занято последним	현재 점령 중인 길드				
UI_20170912_002784	Текущие баллы	점령 포인트 현황				
UI_20170912_002785	Моя Гильдия	내 길드				
UI_20170912_002786	{@st66d}Вернитесь в город через{s20}%s секунд.{/}	{@st66d}{s20}%s초 후에 도시로 귀환됩니다.{/}				
UI_20170912_002787	{@st66d}Вернуться в город{/}	{@st66d}도시 귀환{/}				
UI_20170912_002788	{@st43}{s20}Гильдия Защитников{/}	{@st43}{s20}점령길드{/}				
UI_20170912_002789	Гильдия защиты	점령 길드 이름				
UI_20170912_002790	{@st41_red}Съемный эффект{/}	{@st41_red}제거 되는 효과{/}	UI_20160811_002259	{@st66b}Эффект снятия{/}	{@st66b}제거 되는 효과{/}	
UI_20170912_002791	{@st43}Обмен артефакта{/}	{@st43}유물 교환{/}				
UI_20170912_002792	{@st59}Закрыть артефакт обмена{/}	{@st59}유물 교환을 닫습니다{/}				
UI_20170912_002793	{@st41b}Обмен	{@st41b}교환				
UI_20170912_002794	Чтобы начать рыбалку, выберите свою наживку.	낚시를 시작합니다. 사용할 미끼를 선택해주세요.	UI_20170726_002663	Чтобы начать рыбалку, выберите приманку.	낚시를 시작합니다. 사용할 미끼를 올려주세요.	
UI_20170912_002795	{@st43b}{s22}Этап%s ящик для снастей{/}	{@st43b}{s22}%s 단계 살림통{/}				
UI_20170912_002796	{@st66d_y}{s22}Этап%s бокс для снастей{/}	{@st66d_y}{s22}%s 단계 살림통{/}				
UI_20170912_002797	Макс. %s слотов{nl}Рыбалка%s раз (s)	최대 %s칸{nl}낚시 횟수 %s회				
UI_20170912_002798	{img icon_item_tpBox_30 30 30}{@st43b}{s18}%s TP Улучшить{/}	{img icon_item_tpBox_30 30 30}{@st43b}{s18}%s TP 업그레이드{/}				
UI_20170912_002799	{@st43}Изображение%s{/}	{@st43}이미지 %s{/}				
UI_20170912_002800	Войти	등록				
UI_20170912_002801	{@st59b}Введите изображение{nl}{@st59s}- Найдите изображение и зарегистрируйте его{nl}- Обновите, чтобы обновить список, затем выберите изображение	{@st59b}이미지 등록{nl}{@st59s}-폴더 열기 버튼을 통해 폴더에 이미지를 등록{nl}-새로고침을 통해 리스트를 갱신, 선택 후 확인				
UI_20170912_002802	{@st66b}{s18}Открыть папку	{@st66b}{s18}폴더 열기				
UI_20170912_002803	Откройте папку, содержащую изображение.	이미지 등록된 폴더를 열어줍니다.				
UI_20170912_002804	Обновите список.	리스트를 갱신합니다.				
UI_20170912_002805	{@st41b}{nl}Подтвердить	{@st41b}{nl}확인				
UI_20170912_002806	{@st41b}{nl}Отменить	{@st41b}{nl}취소				
UI_20170912_002807	{@st43}Гильдия	{@st43}길드				
UI_20170912_002808	Мастер Гильдии	길드 마스터				
UI_20170912_002809	Основан	길드 개설일				
UI_20170912_002810	Члены	길드원				
UI_20170912_002811	%s/%s	%s/%s명				
UI_20170912_002812	Фонды	길드 자금				
UI_20170912_002813	{@st66}Новости	{@st66}공지				
UI_20170912_002814	{@st66}Примечания	{@st66}소개글				
UI_20170912_002815	Новости	공지글				
UI_20170912_002816	Ноты	소개글				
UI_20170912_002817	Участники{img%s 13 13}	길드원{img %s 13 13}				
UI_20170912_002818	Уровень{img%s 13 13}	레벨{img %s 13 13}				
UI_20170912_002819	Позиция{img%s 13 13}	직위{img %s 13 13}				
UI_20170912_002820	Вклад	기여도				
UI_20170912_002821	{@st66b}{s18}Власти{/}	{@st66b}{s18}길드 권한{/}				
UI_20170912_002822	%s в сети%s не в сети	온라인 %s명      오프라인 %s명				
UI_20170912_002823	Кто онлайн	접속 인원만 보기				
UI_20170912_002824	{@st41b}Пригласить	{@st41b}길드 초대				
UI_20170912_002825	{@st66d_y}{s18}Ур. гильдии{/}	{@st66d_y}{s18}길드 레벨{/}				
UI_20170912_002826	{@st43b}{s18}Гильд. башня (%s / 1){/}	{@st43b}{s18}길드 타워 (%s/1){/}				
UI_20170912_002827	Выгода	길드 혜택				
UI_20170912_002828	Преимущества гильдии обновлены до текущего уровня Башни гильдии тамплиеров.	현재 템플러의 길드 타워 레벨로 길드 혜택을 갱신합니다.				
UI_20170912_002829	Очки атрибутов: %s	특성 포인트: %s				
UI_20170912_002830	Ⓘ Улучшение гильдии доступно только внутри башни гильдии.	ⓘ 길드 성장은 길드 타워에서만 가능합니다.				
UI_20170912_002831	{@st43b}{s18}Гильд. вещи{/}	{@st43b}{s18}길드 아이템{/}				
UI_20170912_002832	{@st43b}{s18}Фонд гильдии{/}	{@st43b}{s18}길드 자금{/}				
UI_20170912_002833	Заметка	비고				
UI_20170912_002834	{img icon_item_silver 24 24}Сумма	{img icon_item_silver 24 24}금액				
UI_20170912_002835	{img in_arrow 20 20}{@st66b}{s18}Депозит{/}	{img in_arrow 20 20}{@st66b}{s18}입금{/}				
UI_20170912_002836	Ⓘ Этот предмет может быть передан членам гильдии мастером гильдии, после чего он становится привязанным к каждому персонажу, который его получает.{nl}ⓘ Чтобы получить предмет, проверьте свой ящик сообщений ложи.	ⓘ 이 아이템은 길드 마스터가 길드원에게 양도할 수 있고, 그 아이템은 수령한 길드원에게 귀속됩니다.{nl}ⓘ 아이템은 메세지 함에서 수령 가능합니다.				
UI_20170912_002837	{@st43b}{s18}Войны гильдий{/}	{@st43b}{s18}길드 전쟁{/}				
UI_20170912_002838	Уведомление об отмене нейтрального статуса	중립 해제 알람				
UI_20170912_002839	Предупреждение отображается за 1 день до отмены нейтралитета.{nl}Только Мастер гильдии может изменить этот параметр.	중립 선언이 해제되기 1일 전부터 맵에 입장할 때마다 알람 메세지가 나옵니다.{nl}길드 마스터만 옵션 변경을 할 수 있습니다.				
UI_20170912_002840	Ⓘ Башни гильдий, разрушенные в войнах, могут быть восстановлены через 24 часа.{nl}ⓘ Объявления войны могут быть сделаны в башне гильдии цели.{nl}ⓘ Война начинается через 1 час после ее объявления.{nl}ⓘ После объявления войны гильдия не может быть расформирована до окончания войны.{nl}ⓘ Вы не можете объявить войну без башни Гильдии.	ⓘ 길드 전쟁 도중 부숴진 길드 타워는 24시간 이후에 다시 세울 수 있습니다.{nl}ⓘ 전쟁 선포는 상대 길드 타워를 통해 선포 할 수 있습니다.{nl}ⓘ 전쟁 선포 후, 1시간 후에 전쟁이 시작됩니다.{nl}ⓘ 전쟁 선포를 하면, 전쟁이 끝날 때까지 길드 해산을 할 수 없습니다.{nl}ⓘ 길드타워가 없으면 전쟁 선포를 할 수 없습니다.				
UI_20170912_002841	{@st43b}{s18}Гильд. войны за територию{/}	{@st43b}{s18}길드 콜로니전{/}				
UI_20170912_002842	Что такое битва за територию	길드 콜로니전이란				
UI_20170912_002843	Статус	참가 여부				
UI_20170912_002844	Не участвовать	미참가				
UI_20170912_002845	Ⓘ Гильдии с захваченными местами автоматически участвуют.{nl}ⓘ После установки статуса на	ⓘ 스팟 점령 길드는 참가로 고정됩니다.{nl}ⓘ 참가 여부 옵션을 				
UI_20170912_002846	, вы не можете перенести должность мастера гильдии.{nl}ⓘ Только мастер гильдии тамплиеров может изменить статус участия.{nl}ⓘ Этот параметр можно изменить только за 5 минут до начала территориальных войн или через 1 минуту после них конец.{nl}ⓘ Статус участия можно изменить независимо от того, есть ли у вашей гильдии башня или нет.	로 변경 시, 길드 마스터 위임이 불가능합니다.{nl}ⓘ 참가 여부 옵션은 템플러 클래스를 가진 길드 마스터만 변경할 수 있습니다.{nl}ⓘ 참가 여부 옵션은 길드 콜로니전 시작 5분 전 부터 종료 1분 후까지 변경할 수 없습니다.{nl}ⓘ 참가 여부 옵션은 길드 타워의 설치 유무와 상관없이 변경할 수 있습니다.				
UI_20170912_002847	{@st43b}{s18}Точечные преимущества{/}	{@st43b}{s18}점령 혜택{/}				
UI_20170912_002848	Спот зона	점령 지역				
UI_20170912_002849	Оценка	지역 등급				
UI_20170912_002850	Серебряная награда (%)	지급 실버(%)				
UI_20170912_002851	Спотовые награды	점령보상				
UI_20170912_002852	Ⓘ Спотовые награды составляют%s каждую неделю.{nl}ⓘ Награды включают	ⓘ 점령 보상은 매주 %s됩니다.{nl}ⓘ 점령 보상금은 전 주 마켓 수수료 중에서 				
UI_20170912_002853	от ваших рыночных сборов за предыдущую неделю.{nl}ⓘ Спотовые вознаграждения доставляются в виде медных слитков.{nl}ⓘ Максимально возможная сумма вознаграждения составляет%s сотен миллионов серебра.{nl}ⓘ Пожалуйста, проверьте наш официальный сайт для получения дополнительной информации.	만큼 지급됩니다.{nl}ⓘ 점령 보상금은 동괴로 환산되어 지급됩니다.{nl}ⓘ 점령 보상금으로 지급되는 실버는 상한선이 존재하며, 상한선은 %s억입니다.{nl}ⓘ Beta에 지급되는 점령 보상 및 지급 일정은 위에 명시된 내용과 다를 수 있으며, 홈페이지 내 공지사항을 통해 확인 바랍니다.				
UI_20170912_002854	Вторник 06:00	화요일 06:00				
UI_20170912_002855	{@st43b}{s18}Эмблема гильдии{/}	{@st43b}{s18}길드 엠블럼{/}				
UI_20170912_002856	{@st41b}{nl}Изображение%s{/}	{@st41b}{nl}이미지 %s{/}				
UI_20170912_002857	Ⓘ Первую эмблему можно зарегистрировать бесплатно.{nl}ⓘ Изменение эмблемы стоит%s0,000 серебра.{nl}ⓘ Размер изображения должен быть%s и в%s формате.{nl}ⓘ Имя файла состоять только из алфавитно-цифровых символов .{nl}ⓘ Не использовать проблемные, могут ограничить.	ⓘ 길드 엠블럼의 최초 등록은 무료입니다.{nl}ⓘ 길드 엠블럼 변경시 %s만 실버가 사용됩니다.{nl}ⓘ 길드 엠블럼은 %s 크기의 %s 파일만 등록 가능합니다.{nl}ⓘ 파일 이름이 영문과 숫자로 이루어진 파일만 등록 가능합니다.{nl}ⓘ 문제 있는 이미지 사용 시 제재가 있을 수 있습니다.				
UI_20170912_002858	{@st43b}{s18}Настройки записи на видеовстречу{/}	{@st43b}{s18}아지트 입장 설정{/}				
UI_20170912_002859	Разрешить посторонним	외부인 입장 가능				
UI_20170912_002860	{@st43b}{s18}Новости гильдии{/}	{@st43b}{s18}길드 공지{/}				
UI_20170912_002861	{@st66}{s18}Регистрация{/}	{@st66}{s18}등록{/}				
UI_20170912_002862	{@st43b}{s18}Гильд. заметка{/}	{@st43b}{s18}길드 소개글{/}				
UI_20170912_002863	{@st43b}{s18}Доска объявлений в одну строку{/}	{@st43b}{s18}한 줄 게시판{/}				
UI_20170912_002864	Максимум. Допускается 25 символов.	최대 25자 까지 가능합니다.				
UI_20170912_002865	Ⓘ Вы можете публиковать сообщения на Доске сообщений в одну строку 3 раза в день.	ⓘ 한 줄 게시판은 하루 3회 등록 가능합니다.				
UI_20170912_002866	Гильдия	길드 정보				
UI_20170912_002867	Война	전쟁				
UI_20170912_002868	Территориальные войны	콜로니전				
UI_20170912_002869	{@st43}Отправить товары	{@st43}아이템 보내기				
UI_20170912_002870	Отправка	전달 개수				
UI_20170912_002871	осталось	잔여 개수				
UI_20170912_002872	Название команды{img%s 13 13}	팀명{img %s 13 13}				
UI_20170912_002873	Сумма	수량				
UI_20170912_002874	{@st41b}{nl}Отправить	{@st41b}{nl}보내기				
UI_20170912_002875	{@st42b}{s20}Продолжить покупки	{@st42b}{s20}연속 구매				
UI_20170912_002876	{@st42b}{s20}Закрыть	{@st42b}{s20}닫기				
UI_20170912_002877	{@st66}Закрыть	{@st66}닫기	UI_20150317_000253	{@st41b}Закрыть	{@st41b}닫기	
UI_20170912_002878	{@st59}Сменить набор (Alt + Z){/}	{@st59}해당 번호로 장비를 교환합니다(Alt+Z){/}				
UI_20170912_002879	{img monsterbtn_image 29 28}{@st66b}{s16}Монстр Карты{/}	{img monsterbtn_image 29 28}{@st66b}{s16}몬스터 카드{/}				
UI_20170912_002880	{@st59}Открыть Окно Монстр Карты{/}	{@st59}몬스터 카드창을 엽니다{/}				
UI_20170912_002881	{@st43}{s22}Секретный куб Летисии{/}	{@st43}{s22}레티샤 시크릿 큐브{/}				
UI_20170912_002882	Имя куба	큐브 이름이다				
UI_20170912_002883	{nl}{img%s 40 40}{@st42b}{s20}Кубики	{nl}{img %s 40 40}{@st42b}{s20}큐브 개봉  				
UI_20170912_002884	Ⓘ Дополнительную информацию см. На официальном сайте и в описании предметов.	ⓘ확률성 아이템의 확률은 공식 홈페이지에서 확인할 수 있습니다.				
UI_20170912_002885	{@st43}Одеть Монстр Карты{/}	{@st43}몬스터 카드 장착{/}				
UI_20170912_002886	{@st59}Закрыть Окно Монстр Карты{/}	{@st59}몬스터 카드 장착 UI를 닫습니다{/}				
UI_20170912_002887	{@st59}Гильдмастер, единственный тамплиер в команде{/}	{@st59}팀내 유일한 템플러 직업을 가진 길드 마스터 캐릭터{/}				
UI_20170912_002888	{@st66b}Воскрешение в ближайшем городе (30 секунд){/}	{@st66b}가까운 도시에서 부활하기 (30초){/}				
UI_20170912_002889	{@st66b}Отображение названия группы{/}	{@st66b}파티 이름 표시{/}				
UI_20170912_002890	{@st66b}Всплывающее окно при получении материала рецепта{/}	{@st66b}레시피 재료 획득 시 팝업{/}				
UI_20170912_002891	{@st43}Настройки PvP{/}	{@st43}PVP 설정{/}				
UI_20170912_002892	{@st66b}Масштаб шрифта повреждений (%s){/}	{@st66b}대미지 폰트 스케일 (%s){/}				
UI_20170912_002893	{@st66b}Показать диапазон фрагментов{/}	{@st66b}장판 범위 표시{/}				
UI_20170912_002894	{@st66b}Используйте эффекты атаки	{@st66b}타격 효과 사용				
UI_20170912_002895	{@st66b}Название вашей команды представляет всех ваших персонажей и используется в торговле, гильдиях, чатах и ​​т. д.{nl}Изменение названия команды требует 150 TP, поэтому выбирайте его внимательно.{/}	{@st66b}팀 이름은 모든 캐릭터를 대표하는 이름이며, 거래, 길드 가입, 대화 등에 사용되는 공용 이름입니다.{nl}팀 이름 변경에는 150TP가 소모되니 신중히 입력해 주세요.{/}	UI_20150717_001732	{@St41b}Фамилия присутствует у всех ваших персонажей и она будет отображаться снизу.{nl}Это общее название используется в игровом процессе.{nl}(Смена фамилии платная. За TP. ).{/}	{@st66b}팀 이름은 모든 캐릭터를 대표하는 이름입니다.{nl}자유롭게 바꿀 수 있는 팀 이름은 거래, 길드 가입, 대화 등에 사용되는 공용 이름입니다.{/}	
UI_20170912_002896	{@st41}%s Очки	{@st41}%s 점수				
UI_20170912_002897	Текст	텍스트				
UI_20170912_002898	Qtt.	몇				
UI_20170912_002899	{@st66b}Ранг%s	{@st66b}%s위				
UI_20170912_002900	{@st66b}%s Очков	{@st66b}%s점				
UI_20170912_002901	Карты	맵				
UI_20170912_002902	Тип	타입				
UI_20170912_002903	Тип предмета	아이템 타입				
UI_20170912_002904	Последнее приобретение	가장 최근에 획득한 방법				
UI_20170912_002905	Локация	획득처				
UI_20170912_002906	Нет данных	별별별				
UI_20170912_002907	Название магазина	상점명				
UI_20170912_002908	Продажи	매출				
UI_20170912_002909	Атрибут	특성명				
UI_20170912_002910	Название рыбы	물고기 이름				
UI_20170912_002911	Всего удалено%s раз	총 %s번 클리어				
UI_20170912_002912	Зона	지역 네임				
UI_20170912_002913	Карта	맵네임				
UI_20170912_002914	Введите имя персонажа или команды.	검색하실 캐릭터 이름 또는 팀 이름을 입력하세요				
UI_20170912_002915	Имя	이름이다				
UI_20170912_002916	Задание	퀘스트이름				
UI_20170912_002917	%s	%s개				
UI_20170912_002918	заглавие	칭호이름				
UI_20170912_002919	Нет данных	뭐라뭐라				
UI_20170912_002920	Награда	보상템				
UI_20170912_002921	Дополнительная +1 награда за миссии Saalus	살러스 수녀원 미션 완료 보상 +1				
UI_20170925_002922	{img icon_item_tospoint 24 24}{@st41b}Использовать 0 TP{nl}Отключить карту без потери звезды{/}	{img icon_item_tospoint 24 24}{@st41b}0TP 소모{nl}별 감소없이 카드 해제하기{/}	UI_20160811_002262	{img icon_item_tospoint 24 24}{@st41b}Потребляет 5TP{nl}Снимает карту без потерь звезд{/}	{img icon_item_tospoint 24 24}{@st41b}5TP 소모{nl}별 감소없이 카드 해제하기{/}	
UI_20170925_002923	Общая очередь ожидания: %s	총 대기인원: %s	UI_20161121_002465	Игроков в очереди-	총 대기인원: %s명	
UI_20170925_002924	Получение информации.	정보를 요청 중 입니다.				
UI_20171128_002925	Закрыть	출석 UI를 닫습니다.				
UI_20171128_002926	Период Проверки	출석 체크 기간				
UI_20171128_002927	* Ежедневные награды за посещаемость будут автоматически отправляться один раз в день в инвентарь первого персонажа, получившего доступ к игре.{nl}* Свиток зачарования (14 дней).{nl}* Награды можно получить только в период проверки посещаемости. По истечении этого периода награды отправляться не будут.{nl}	* 출석 보상은 1일 1회, 당일 첫 접속한 캐릭터 인벤토리로 자동 지급됩니다.{nl}* 마법 부여 스크롤(14일)을 제외한 모든 아이템은 팀 창고로 이동할 수 있습니다.{nl}* 출석 체크 기간 동안에만 출석 보상을 받을 수 있으며, 기간 경과 시 더 이상 지급되지 않습니다.{nl}				
UI_20171128_002928	{@st66b18}※ За изменение имени с TP не возвращается.{/}	{@st66b18}※이름 변경에 사용된 TP는 환불되지 않습니다.{/}	UI_20151224_001847	{@st66b18}※ Покупки, сделанные с помощью TP не возвращаются.{/}	{@st66b18}※구매에 사용된 TP는 환불되지 않습니다.{/}	
UI_20171128_002929	Размер%s	크기: %s				
UI_20171128_002930	{@st42b}Подтвердить	{@st42b}확인				
UI_20171128_002931	Обновить гилд. хранилище.	현재 길드 보관함을 갱신합니다.				
UI_20171128_002932	Ⓘ Спотовые награды составляют%s каждую неделю.{nl}ⓘ Награды включают	ⓘ 점령 보상은 매주 %s 지급됩니다.{nl}ⓘ 점령 보상금은 전 주 마켓 수수료 중에서 	UI_20170912_002852	ⓘ Spot rewards are %s every week.{nl}ⓘ The rewards include  	ⓘ 점령 보상은 매주 %s됩니다.{nl}ⓘ 점령 보상금은 전 주 마켓 수수료 중에서 	
UI_20171128_002933	от ваших рыночных комиссий за предыдущую неделю.{nl}ⓘ Спотовые награды доставляются в виде предметов Guild War.{nl}ⓘ Максимально возможная сумма вознаграждения составляет%s сотен миллионов серебра.{nl}ⓘ Пожалуйста, посетите наш официальный сайт для получения дополнительной информации .	만큼 지급됩니다.{nl}ⓘ 점령 보상금은 콜로니전 기념 주화로 환산되어 지급됩니다.{nl}ⓘ 점령 보상금으로 지급되는 실버는 상한선이 존재하며, 상한선은 %s억입니다.{nl}ⓘ Beta에 지급되는 점령 보상 및 지급 일정은 위에 명시된 내용과 다를 수 있으며, 홈페이지 내 공지사항을 통해 확인 바랍니다.	UI_20170912_002853	 of your Market fees of the previous week.{nl}ⓘ Spot rewards are delivered as Copper Bars.{nl}ⓘ The maximum possible amount rewarded is %s hundred million Silver.{nl}ⓘ Пожалуйста, проверьте наш официальный сайт для получения дополнительной информации.	만큼 지급됩니다.{nl}ⓘ 점령 보상금은 동괴로 환산되어 지급됩니다.{nl}ⓘ 점령 보상금으로 지급되는 실버는 상한선이 존재하며, 상한선은 %s억입니다.{nl}ⓘ Beta에 지급되는 점령 보상 및 지급 일정은 위에 명시된 내용과 다를 수 있으며, 홈페이지 내 공지사항을 통해 확인 바랍니다.	
UI_20171128_002934	Автоподбор%s	자동매칭%s				
UI_20171128_002935	{@st41b}Зайти%s	{@st41b}바로입장%s	UI_20161121_002464	{@st41b}Вход	{@st41b}바로입장	
UI_20171128_002936	{@st43}{#ffcc33}{s24}Зачищено	{@st43}{#ffcc33}{s24}클리어				
UI_20171128_002937	{@ST43}Размещено:	{@st43}{s24}달성률: 				
UI_20171128_002938	{@st43b}{s18}Полученные награды	{@st43b}{s18}획득 보상				
UI_20171128_002939	{@st66d_y}Вознаграждение за многократный эффект x	{@st66d_y}배수권 효과 보상 x				
UI_20171128_002940	{img icon_item_silver 24 24}Серебро	{img icon_item_silver 24 24}실버				
UI_20171128_002941	{img icon_item_cube3 25 25}Куб	{img icon_item_cube3 25 25}큐브				
UI_20171128_002942	{img test_indun_exp 30 15}опыта	{img test_indun_exp 30 15}경험치				
UI_20171128_002943	{img test_indun_exp 30 15}Класс EXP	{img test_indun_exp 30 15}클래스 경험치				
UI_20171128_002944	{@st41b}Вернуться	{@st41b}돌아가기				
UI_20171128_002945	Вернитесь к карте входа.	입장 지역으로 돌아갑니다.				
UI_20171128_002946	Показатель достижений	인던 달성률				
UI_20171128_002947	{@st59}Специальный костюм{/}	{@st59}스페셜 코스튬{/}				
UI_20171128_002948	{@st43}Демонтаж предмета{/}	{@st43}아이템 분해{/}				
UI_20171128_002949	{@st43}{#ffcc33}Демонтаж завершен{/}	{@st43}{#ffcc33}분해 완료{/}				
UI_20171128_002950	{@st41b}Стоимость демонтажа{/}	{@st41b}분해 비용{/}				
UI_20171128_002951	{@st41b}Демонтировать предметы{/}	{@st41b}분해 하기{/}				
UI_20171128_002952	Повторная идентификация товара	아이템 재감정				
UI_20171128_002953	Повторно идентифицировать предмет	재감정 하기				
UI_20171128_002954	{@st43b}{s18}Поместите предмет, который хотите улучшить.	{@st43b}{s18}아이템을 올려주세요				
UI_20171128_002955	{@st43b}{s18}Текущий вариант	{@st43b}{s18}현재 옵션				
UI_20171128_002956	{@st43b}{s18}До перемен	{@st43b}{s18}변경 전				
UI_20171128_002957	{@st43b}{s18}После изменения	{@st43b}{s18}변경 후				
UI_20171128_002958	{@st43b}{s18}Материал	{@st43b}{s18}재료				
UI_20171128_002959	{@st59}Изменить имя питомцу{/}	{@st59}컴패니언 이름을 수정합니다{/}				
UI_20171128_002960	{@st43}Магазин на портале{/}	{@st43}포탈 상점{/}				
UI_20171128_002961	{@st59}Закройте интерфейс магазина портала{/}	{@st59}포탈 상점 UI를 닫습니다{/}				
UI_20171128_002962	Выбранное количество порталов%s/%s	선택한 포탈 개수 %s/%s 개				
UI_20171128_002963	{@st59}Закрыть интерфейс магазина Portal Placed Shop{/}	{@st59}포탈 상점 등록 UI를 닫습니다{/}				
UI_20171128_002964	Хотите отменить последнее достижение?{/}	마지막 전직을 취소하고 되돌리시겠습니까?{/}				
UI_20171128_002965	Если вы отмените текущее повышение класса, оно будет отменено и ваш текущий опыт класса исчезнет.{/}	현재 클래스의 전직을 취소하고 전직 이전으로 되돌아가며{nl}클래스 경험치는 사라집니다.{/}				
